Source0,titre,type_offre,type_bien,zone,prix,pieces,surface_m2,source8,source
COIN D'AFRIQUE,Terrain 4 lots à Zanguera Afiadenynigan,VENTE,TERRAIN,zanguera afiadenynigan,6.0E7,Non spécifié,2400.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 4 lots à Zanguéra derrière UCAO,VENTE,TERRAIN,zanguera,8.0E7,Non spécifié,2400.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 4 lots à kpala - mission tové avec titre foncier,VENTE,TERRAIN,mission tove,1.3E7,Non spécifié,2400.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,"Terrain 4,50 Lots collés clôturés à à Gbodjome",VENTE,TERRAIN,gbodjome,1.2E8,Non spécifié,30000.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,"Terrain 4,50 lots à Lomé Baguida - Gbogbome",VENTE,TERRAIN,gbogbome,1.2E8,Non spécifié,30000.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 400 lots a Apesito,VENTE,TERRAIN,apesito,9500000.0,Non spécifié,400.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 400m2 à Tokoin hôpital avec titre foncier,VENTE,TERRAIN,tokoin,9.0E7,Non spécifié,400.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 400m² - Kpalimé,VENTE,TERRAIN,kpalime,4.5E7,Non spécifié,400.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 400m² à Tokoin,VENTE,TERRAIN,tokoin,9.0E7,Non spécifié,400.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 42 ha - Kpomé,VENTE,TERRAIN,kpome,1.05E9,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 42ha à Kpomé,VENTE,TERRAIN,kpome,2.5E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 430 m² - Agoè Centre,VENTE,TERRAIN,agoe,4.0E7,Non spécifié,430.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 443m² à Assigamé,VENTE,TERRAIN,assigame,3.0E8,Non spécifié,443.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 460m² soit un 3/4 á Zanguéra lieu dit Fozui,VENTE,TERRAIN,zanguera,1.7E7,Non spécifié,460.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 499 m² - Tokoin,VENTE,TERRAIN,tokoin,7.0E7,Non spécifié,499.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 4ha à Tsevie,VENTE,TERRAIN,tsevie,1.6E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 4lots - Gbossime,VENTE,TERRAIN,gbossime,2.6E8,Non spécifié,2400.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 4lots collés - Agoé,VENTE,TERRAIN,agoe,4.0E8,Non spécifié,2400.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 4lots à Adidogomé Sagbado,VENTE,TERRAIN,adidogome,4.0E7,Non spécifié,2400.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 4lots à Aképé,VENTE,TERRAIN,akepe,6.0E7,Non spécifié,2400.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 4lots à Kodjoviakopé,VENTE,TERRAIN,kodjoviakope,8.0E8,Non spécifié,2400.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 4lots à Lomé Dapaong,VENTE,TERRAIN,dapaong,1.2E8,Non spécifié,2400.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 5 chambes - 1 salon Nukafu Houtigomé,VENTE,TERRAIN,nukafu,7.5E7,6,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 5 ha à Noepe,VENTE,TERRAIN,noepe,6.0E8,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 5 lots - Akato,VENTE,TERRAIN,akato,2.0E7,Non spécifié,3000.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 5 lots - Akato,VENTE,TERRAIN,akato,1.0E8,Non spécifié,3000.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 5 lots - Legbassito,VENTE,TERRAIN,legbassito,2.7E7,Non spécifié,3000.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 5 lots - Lomé,VENTE,TERRAIN,lome,1.75E8,Non spécifié,3000.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 5 lots 2971m² à Tsévié - Agbélouve,VENTE,TERRAIN,agbelouve,5000000.0,Non spécifié,3000.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 5 lots 3231m² clôturés - Tokoin,VENTE,TERRAIN,tokoin,4.0E8,Non spécifié,3000.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 5 lots Adetikope tonoukouti,VENTE,TERRAIN,adetikope tonoukcope,1.0E7,Non spécifié,3000.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 5 lots angle rue face au pavé et 90 m du goudron Avenou,VENTE,TERRAIN,avenou,3.25E8,Non spécifié,3000.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 5 lots au bord du lac Togo,VENTE,TERRAIN,ogo,1.5E8,Non spécifié,3000.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 5 lots collés - Adetikope,VENTE,TERRAIN,adetikope,3.5E7,Non spécifié,3000.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 5 lots collés - Agoè legbassito,VENTE,TERRAIN,agoe,2.7E7,Non spécifié,3000.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 5 lots collés - Legbasito,VENTE,TERRAIN,legbassito,2.7E7,Non spécifié,3000.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 5 lots collés - Zanguéra,VENTE,TERRAIN,zanguera,2.0E7,Non spécifié,3000.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 5 lots collés 2 angles rue à Noepè,VENTE,TERRAIN,noepe,3.5E7,Non spécifié,3000.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 5 lots collés au bord du lac Togo à Kpessi,VENTE,TERRAIN,kpessi,1.5E8,Non spécifié,3000.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 5 lots collés bord goudron à Klobatémé,VENTE,TERRAIN,klobateme,2.0E7,Non spécifié,3000.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 5 lots à Akato,VENTE,TERRAIN,akato,1.0E8,Non spécifié,3000.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 5 lots à Djagblé klobatème,VENTE,TERRAIN,djagble klobateme,1.0E8,Non spécifié,3000.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 5 lots à Legbassito,VENTE,TERRAIN,legbassito,3.0E7,Non spécifié,3000.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 5 lots à Tokoin,VENTE,TERRAIN,tokoin,3.5E8,Non spécifié,3000.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 5 lots à adetikope,VENTE,TERRAIN,adetikope,3.5E7,Non spécifié,3000.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 50 ha - Agbelouve,VENTE,TERRAIN,agbelouve,6.0E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 500m²,VENTE,TERRAIN,agoe,5.0E7,Non spécifié,500.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 500m² à Agoè Legbassito,VENTE,TERRAIN,agoe,3.0E7,Non spécifié,500.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 500m² à Bè Gbegnedji,VENTE,TERRAIN,be,5.5E7,Non spécifié,500.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 506 m² - Tokoin,VENTE,TERRAIN,tokoin,9.5E7,Non spécifié,506.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 50ha à Kpome Agome,VENTE,TERRAIN,kpome agome,9.0E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 512m² à Agoè - Anonkui,VENTE,TERRAIN,agoe,3.0E7,Non spécifié,512.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 524m² Tokoin habitat,VENTE,TERRAIN,tokoin,7.0E7,Non spécifié,524.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 540m² - Lomé,VENTE,TERRAIN,lome,4.0E7,Non spécifié,540.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 547m² à Casablanca Lomé Kpalimé,VENTE,TERRAIN,casablanca lome kpalime,1.2E8,Non spécifié,547.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 560 m² - Grand Marché,VENTE,TERRAIN,grand marche,6.0E8,Non spécifié,560.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 560m² - Asigamé grand rex,VENTE,TERRAIN,asigame grand rex,6.0E8,Non spécifié,560.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 563m² à Légbassito,VENTE,TERRAIN,legbassito,1.6E7,Non spécifié,563.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 567m² à Lomé Togo,VENTE,TERRAIN,lome,1.2E7,Non spécifié,567.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 570m² à Agoé Legbassito,VENTE,TERRAIN,agoe legbassito,2.5E7,Non spécifié,570.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 593m² - agbalepedo,VENTE,TERRAIN,agbalepedo,9.0E7,Non spécifié,593.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 594m² à Adidogomé,VENTE,TERRAIN,adidogome,5.0E7,Non spécifié,594.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 596 m² - Noepé,VENTE,TERRAIN,noepe,1.4E7,Non spécifié,596.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 collés - Baguida,VENTE,TERRAIN,baguida,4.0E8,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 lot clôturer - Davie lycée de davie,VENTE,TERRAIN,davie,5.1E7,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 lots - Akepedo,VENTE,TERRAIN,akepedo,1.3E7,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 lots - Baguida,VENTE,TERRAIN,baguida,4.0E8,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 lots - Djagblé,VENTE,TERRAIN,djagble,9.0E7,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 lots - Kegue,VENTE,TERRAIN,kegue,4.6E7,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 lots - Kegué Zogbé,VENTE,TERRAIN,kegue zogbe,2.4E8,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 lots - Lomé Kodjoviakope,VENTE,TERRAIN,kodjoviakope,9.0E8,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 lots TF à Kegue Koffi panou,VENTE,TERRAIN,kegue koffi panou,3.0E8,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 lots angle rue face au pavé et 90 m du goudron Avenou,VENTE,TERRAIN,avenou,3.9E8,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 lots clôturer - Kodjoviakope,VENTE,TERRAIN,kodjoviakope,9.0E8,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 lots clôturé cité Oua,VENTE,TERRAIN,non precise,1.8E9,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 lots collés - Segbé,VENTE,TERRAIN,segbe,1.5E7,Non spécifié,3600.0,CoinAfrique,coinafrique
Facebook Marketplace,Terrain 6 lots collés Adewui à côté de l'université de Lomé,Vente,Terrain,adewui,4.0E7,Non spécifié,2100.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 lots collés Baguida luixolin,VENTE,TERRAIN,luixolin,4.0E8,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 lots collés avec tf à kodjoviakope,VENTE,TERRAIN,kodjoviakope,9.0E8,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 lots collés à Adetikope,VENTE,TERRAIN,adetikope,1.56E8,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 lots collés à Kovié Djéméké Atidin,VENTE,TERRAIN,kovie djemeke atidin,1.6E7,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 lots collés à Kégué,VENTE,TERRAIN,kegue,6.5E7,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 lots et 1/4 - Adidogomé,VENTE,TERRAIN,adidogome,4.0E7,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 lots ouvert sur 2 angle rue Djagble Gbamakope,VENTE,TERRAIN,djagble gbamakope,9.0E7,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 lots à Adetikope,VENTE,TERRAIN,adetikope,1.75E7,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 lots à Adetikope,VENTE,TERRAIN,adetikope,2.6E7,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 lots à Aképédo,VENTE,TERRAIN,akepe,1.0E7,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 lots à Apessito,VENTE,TERRAIN,apessito,5.0E7,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 lots à Be Klikame,VENTE,TERRAIN,be klikame,4.5E7,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 lots à Kegue Koffi panou,VENTE,TERRAIN,kegue koffi panou,2.76E8,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 lots à Noepe,VENTE,TERRAIN,noepe,1.0E7,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6 lots à kodjoviakopé,VENTE,TERRAIN,kodjoviakope,9.0E8,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600 m² - Adétikopé,VENTE,TERRAIN,adetikope,1.35E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600 m² - Agbalepedo,VENTE,TERRAIN,agbalepedo,6.5E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600 m² - Agoè,VENTE,TERRAIN,agoe,1.35E8,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600 m² - Dalavé,VENTE,TERRAIN,dalave,1.2E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600 m² - Djagblé,VENTE,TERRAIN,djagble,2.0E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600 m² - Djagblé,VENTE,TERRAIN,djagble,2.2E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600 m² - Lomé,VENTE,TERRAIN,lome,1.7E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600 m² - Zanguera Kleme,VENTE,TERRAIN,zanguera kleme,1.4E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600 m² - Zopomahé,VENTE,TERRAIN,zopomahe,8000000.0,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600 m² TF à Tokoin,VENTE,TERRAIN,tokoin,7.0E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600 m² agbalepedo,VENTE,TERRAIN,agbalepedo,6.0E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600 m² à noèpe au bord de la 70 m de kovie,VENTE,TERRAIN,noepe au bord de la,9000000.0,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600m2 - Agoe,VENTE,TERRAIN,agoe,8.5E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600m2 - Novissi,VENTE,TERRAIN,novissi,7.5E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600m² - Agoè koshigan,VENTE,TERRAIN,agoe,3.2E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600m² - Agoé,VENTE,TERRAIN,agoe,2.9E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600m² - Bè klikamé,VENTE,TERRAIN,be,5.2E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600m² - Grand marché de lomé,VENTE,TERRAIN,grand marche de lome,5.5E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600m² - Hedzranawoé,VENTE,TERRAIN,hedzranawoe,5.5E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600m² - Kégué,VENTE,TERRAIN,kegue,6.5E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600m² Adidogomé fransiscain,VENTE,TERRAIN,adidogome,4.0E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600m² Adidogomé logoté carrefours Obena,VENTE,TERRAIN,adidogome,2.5E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600m² Avedji - leo 2000 au bord du goudron,VENTE,TERRAIN,leo 2000,8.5E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600m² à Adidogomé Boukarou,VENTE,TERRAIN,adidogome,4.0E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600m² à Adidogomé Sagbado,VENTE,TERRAIN,adidogome,2.5E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600m² à Adidogomé boukarou,VENTE,TERRAIN,adidogome,4.0E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600m² à Agoe - sogbossito,VENTE,TERRAIN,sogbossito,3.0E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600m² à Agoe Anokui,VENTE,TERRAIN,agoe anokui,3.5E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600m² à Attikpa Gbossimé,VENTE,TERRAIN,attikpa gbossime,6.5E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600m² à Avedji Léo 2000,VENTE,TERRAIN,avedji leo,8.5E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600m² à Baguida,VENTE,TERRAIN,baguida,4.5E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600m² à Klikame,VENTE,TERRAIN,klikame,5.2E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600m² à Sanguera,VENTE,TERRAIN,sanguera,1.1E8,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 600m²au bord du goudron à Agoe Assiyeye,VENTE,TERRAIN,agoe assiyeye,1.35E8,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 602 m² - Djagblé,VENTE,TERRAIN,djagble,2.7E7,Non spécifié,602.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 605m² - Lomé,VENTE,TERRAIN,lome,3.5E7,Non spécifié,605.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 606m² à Agoe carrefour la source,VENTE,TERRAIN,agoe,9.5E7,Non spécifié,606.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 606m² à Bè Kpota Nissan,VENTE,TERRAIN,be,6.0E7,Non spécifié,606.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 611m² à Hedzranawoe,VENTE,TERRAIN,hedzranawoe,3.5E7,Non spécifié,611.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 611m² à Hedzranawoe lycée,VENTE,TERRAIN,hedzranawoe,3.5E7,Non spécifié,611.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 620 m² - Nyékonkpoè,VENTE,TERRAIN,nyekonkpoe,6.5E7,Non spécifié,620.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 625m² à Ahanoukopé,VENTE,TERRAIN,hanoukope,1.2E8,Non spécifié,625.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 633 m² - Agoè Minamadou,VENTE,TERRAIN,agoe,3.5E7,Non spécifié,633.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 633m² - Agoè cool catché,VENTE,TERRAIN,agoe,3.5E7,Non spécifié,633.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 633m² à Agoe Minamadou,VENTE,TERRAIN,agoe minamadou,3.5E7,Non spécifié,633.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 636m² à Avenou,VENTE,TERRAIN,avenou,6.3E7,Non spécifié,636.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 642 m² à Kégué,VENTE,TERRAIN,kegue,4.5E7,Non spécifié,642.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 642m2 - Kegué,VENTE,TERRAIN,kegue,5.0E7,Non spécifié,642.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 645m² à Hedranawoé,VENTE,TERRAIN,hedzranawoe,8.5E7,Non spécifié,645.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 646m² - zanguéra zopomahé,VENTE,TERRAIN,zanguera,2.8E7,Non spécifié,646.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 649m² - Lomé - Agbalépédo losso - simé,VENTE,TERRAIN,sime,5.0E7,Non spécifié,649.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 654m2 à Agoè Minamadou,VENTE,TERRAIN,agoe,4.0E7,Non spécifié,654.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 654m² Agoe minamadou,VENTE,TERRAIN,agoe minamadou,4.0E7,Non spécifié,654.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 680 m² - Atikpodi,VENTE,TERRAIN,atikpodi,2.2E8,Non spécifié,680.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 685 m² - Boulevard,VENTE,TERRAIN,boulevard,1.2E8,Non spécifié,685.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 693m² Totsi,VENTE,TERRAIN,totsi,6.0E7,Non spécifié,693.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 693m² à Totsi,VENTE,TERRAIN,totsi,6.0E7,Non spécifié,693.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6ha à Lilicopé,VENTE,TERRAIN,lilicope,3.0E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 6lots collé à Noepé Lanwandankopé,VENTE,TERRAIN,noepe lanwandankope,6000000.0,Non spécifié,3600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 7 a - Baguida,VENTE,TERRAIN,baguida,8.5E7,Non spécifié,600.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 7 lots - Akepedo,VENTE,TERRAIN,akepedo,1.1E7,Non spécifié,4200.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 7 lots Dalavé après le payage,VENTE,TERRAIN,dalave,7000000.0,Non spécifié,4200.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 7 lots à Djagblé,VENTE,TERRAIN,djagble,1.19E8,Non spécifié,4200.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 700 m² - Grand Marché De Lomé,VENTE,TERRAIN,grand marche de lome,9000000.0,Non spécifié,700.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 700 m² - Lome adéwui,VENTE,TERRAIN,adewui,1.0E8,Non spécifié,700.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 701 m² - Agoè,VENTE,TERRAIN,agoe,5.2E7,Non spécifié,701.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 706m² à Avenou,VENTE,TERRAIN,avenou,5.5E7,Non spécifié,706.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 709m² à Agoé Togblékopé Akoin,VENTE,TERRAIN,agoe togblekope akoin,8000000.0,Non spécifié,709.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 711m² à Tokoin eda oba,VENTE,TERRAIN,tokoin,1.0E8,Non spécifié,711.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 725m² à Adewi,VENTE,TERRAIN,adewui,8.5E7,Non spécifié,725.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 727m² à 43 m des pavés d'Adewui,VENTE,TERRAIN,adewui,9.0E7,Non spécifié,727.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 748m2 - Adidogome,VENTE,TERRAIN,adidogome,4.0E7,Non spécifié,748.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 750m²à agoé assiyeye,VENTE,TERRAIN,agoe assiyeye,1.4E8,Non spécifié,750.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 7564m² clôturés TF à Légbassito Bokpoko,VENTE,TERRAIN,legbassito,2.64E8,Non spécifié,7564.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 7564m² à Agoe Legbassito,VENTE,TERRAIN,agoe legbassito,2.64E8,Non spécifié,7564.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 760m² à Kodjoviakopé,VENTE,TERRAIN,kodjoviakope,1.5E8,Non spécifié,760.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 765m2 Lycée technique de Attiegou,VENTE,TERRAIN,attiegou,7.0E7,Non spécifié,765.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 765m² à Togo2000,VENTE,TERRAIN,togo2000,7.0E7,Non spécifié,765.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 768m² à Avepozo eglise catholique,VENTE,TERRAIN,avepozo eglise catholique,3.8E7,Non spécifié,768.0,CoinAfrique,coinafrique
COIN D'AFRIQUE,Terrain 784 m² - Djidjolé,VENTE,TERRAIN,djidjole,7.5E7,Non spécifié,784.0,CoinAfrique,coinafrique
