Source,Titre,Type d'offre,Type de bien,Quartier,Prix,Piece,Surface,Valeur par piece,Valeur par m2,source,reference,titre,offre,type_bien,quartier,ville,prix,piece,surface,url,id,nuo,usage,categorie,garage,cout_mensuel,cout_vente,nuitee,Préfecture,Zone,Valeur vénale (FCFA),Surface (m²),Valeur/m² (FCFA),date_annonce,annee,trimestre,periode
COIN D'AFRIQUE,Terrain 1 lot - Agbodrafo,VENTE,TERRAIN,AGBODRAFO,12000000.0,,600.0,,20000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 3/4 lot - Legbassito,VENTE,TERRAIN,LEGBASSITO,12000000.0,,2400.0,,5000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot au goudron principal d'Aneho,VENTE,TERRAIN,ANEHO,12000000.0,,600.0,,20000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot - Agoè danliko,VENTE,TERRAIN,AGOE,12000000.0,,300.0,,40000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot - Legbassito,VENTE,TERRAIN,LEGBASSITO,12000000.0,,300.0,,40000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot clôturer - Adidogome ceg sagbado,VENTE,TERRAIN,ADIDOGOME,12000000.0,,300.0,,40000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot à adetikope,VENTE,TERRAIN,ADETIKOPE,12000000.0,,600.0,,20000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain à Yidavé,VENTE,TERRAIN,YIDAVE,12000000.0,,600.0,,20000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrains 481 m² - Lomé,VENTE,TERRAIN,LOME,12000000.0,,481.0,,24948.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain à Zanguéra,VENTE,TERRAIN,ZANGUERA,12000000.0,,600.0,,20000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/4 lot - Kégué hôtel maximum,VENTE,TERRAIN,KEGUE,12000000.0,,150.0,,80000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/4 lot - Avedji léo2000,VENTE,TERRAIN,AVEDJI LEO2000,12000000.0,,150.0,,80000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,"Terrain 1/2 Lot à Agoè Legbassito Bokpoko,",VENTE,TERRAIN,AGOE,12000000.0,,300.0,,40000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/4 lot carré à Minamadou Océanos,VENTE,TERRAIN,MINAMADOU OCEANOS,12000000.0,,150.0,,80000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/4 lot à Agoe Minamadou,VENTE,TERRAIN,MINAMADOU,12000000.0,,150.0,,80000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/4 lots - Agoè,VENTE,TERRAIN,AGOE,12000000.0,,150.0,,80000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Parcelle 600m² 1 lot à Adetikopé lieu dit Kpotavé,VENTE,TERRAIN,ADETIKOPE KPOTAVE,12000000.0,,600.0,,20000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 clôturé Adidogome sagbado,VENTE,TERRAIN,SAGBADO,12000000.0,,300.0,,40000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 600 m² - Dalavé,VENTE,TERRAIN,DALAVE,12000000.0,,600.0,,20000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain - Klémé,VENTE,TERRAIN,KLEME,12000000.0,,600.0,,20000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain au bord du goudron de la route nationale Lomé - kpalimé à Noepé,VENTE,TERRAIN,KPALIME A NOEPE,12000000.0,,600.0,,20000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot carré à Agoè Legbassito Athiemé,VENTE,TERRAIN,AGOE,12000000.0,,300.0,,40000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain - Danliko,VENTE,TERRAIN,DANLIKO,12000000.0,,600.0,,20000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain à Kégué Tsinga,VENTE,TERRAIN,KEGUE,12000000.0,,600.0,,20000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain agricole 2 lots - Noepé Ville,VENTE,TERRAIN,NOEPE VILLE,12000000.0,,1200.0,,10000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 3 lots à kpala,VENTE,TERRAIN,KPALA,12000000.0,,1800.0,,6667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
TOGO IMMOBILIER,Parcelle - Agoe Lègbassito kognito,VENTE,TERRAIN,LEGBASSITO KOGNITO,12000000.0,,600.0,,20000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 4 lots collés Djagble aveta,VENTE,TERRAIN,AVETA,12000000.0,,2400.0,,5000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 567m² à Lomé Togo,VENTE,TERRAIN,LOME,12000000.0,,567.0,,21164.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain demi - lot cloturé à Legbassito,VENTE,TERRAIN,LEGBASSITO,12000000.0,,600.0,,20000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot - Agoe Legbassito,VENTE,TERRAIN,LEGBASSITO,12000000.0,,300.0,,40000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot à Légbassito,VENTE,TERRAIN,LEGBASSITO,12000000.0,,300.0,,40000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
TOGO IMMOBILIER,Parcelle - Djagble Lebe adidome,VENTE,TERRAIN,DJAGBLE LEBE ADIDOME,12000000.0,,600.0,,20000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot à Agoe amarinta,VENTE,TERRAIN,AMARINTA,11500000.0,,300.0,,38333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain à ZANGUERA Afiadegnigban,VENTE,TERRAIN,ZANGUERA AFIADEGNIGBAN,11500000.0,,600.0,,19167.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/4 lot - Agoè Klévé,VENTE,TERRAIN,AGOE,11500000.0,,150.0,,76667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 loy - Adidogomé,VENTE,TERRAIN,ADIDOGOME,11500000.0,,300.0,,38333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain ½ lot à Zanguera Agbeliko,VENTE,TERRAIN,ZANGUERA,11000000.0,,300.0,,36667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2lot - Vakpossito,VENTE,TERRAIN,VAKPOSSITO,11000000.0,,300.0,,36667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain ½ lot carré angle à Zanguera Agbeliko,VENTE,TERRAIN,ZANGUERA,11000000.0,,300.0,,36667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot à Assemmblée de Dieu Apesito,VENTE,TERRAIN,APESSITO,11000000.0,,300.0,,36667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 30 lots à Klobateme,VENTE,TERRAIN,KLOBATEME,11000000.0,,18000.0,,611.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/4 lot angle à Sanguéra kohé,VENTE,TERRAIN,ZANGUERA KOHE,11000000.0,,150.0,,73333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/4 lot angle à Sanguéra Kohé,VENTE,TERRAIN,ZANGUERA KOHE,11000000.0,,150.0,,73333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain de 1/2 lot derrière église ensemblée de Dieu Vakpossito,VENTE,TERRAIN,VAKPOSSITO,11000000.0,,300.0,,36667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot - Zanguéra,VENTE,TERRAIN,ZANGUERA,11000000.0,,600.0,,18333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot avec tf à Zanguera,VENTE,TERRAIN,ZANGUERA,11000000.0,,600.0,,18333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 30 lots - Djagblé,VENTE,TERRAIN,DJAGBLE,11000000.0,,18000.0,,611.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot - Zanguera Agbeliko,VENTE,TERRAIN,ZANGUERA,11000000.0,,600.0,,18333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 300 m² - Klobatem,VENTE,TERRAIN,KLOBATEME,11000000.0,,300.0,,36667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot à Zanguera,VENTE,TERRAIN,ZANGUERA,11000000.0,,300.0,,36667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 297 m² - Djagblé,VENTE,TERRAIN,DJAGBLE,11000000.0,,297.0,,37037.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lots - Legbassito,VENTE,TERRAIN,LEGBASSITO,11000000.0,,300.0,,36667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain - Zanguéra,VENTE,TERRAIN,ZANGUERA,11000000.0,,600.0,,18333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 04 lots à Djablé Lebe Adidomé,VENTE,TERRAIN,DJAGBLE LEBE ADIDOME,11000000.0,,2400.0,,4583.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 7 lots - Akepedo,VENTE,TERRAIN,AKEPEDO,11000000.0,,4200.0,,2619.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot à Aveta,VENTE,TERRAIN,AVETA,11000000.0,,600.0,,18333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot à Zanguéra,VENTE,TERRAIN,ZANGUERA,11000000.0,,300.0,,36667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot à Akapedo,VENTE,TERRAIN,AKAPEDO,11000000.0,,600.0,,18333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/4 de lot Addidogome lycée technique 50m du goudron,VENTE,TERRAIN,ADIDOGOME,11000000.0,,150.0,,73333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 4 lots à Lomé - kpalimé,VENTE,TERRAIN,KPALIME,11000000.0,,2400.0,,4583.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 4 lots à Agbodrafo ahame,VENTE,TERRAIN,AGBODRAFO AHAME,11000000.0,,2400.0,,4583.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 4 lot clôturés à Segbé akato,VENTE,TERRAIN,SEGBE AKATO,10500000.0,,2400.0,,4375.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/4 + maison inachevée de 3 pièces - Agoe apessito,VENTE,TERRAIN,APESSITO,10000000.0,3.0,150.0,,66667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot + 2 boutiques - Zanguéra,VENTE,TERRAIN,ZANGUERA,10000000.0,,300.0,,33333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot à Annexe pya avant Adetikopé,VENTE,TERRAIN,ADETIKOPE PYA,10000000.0,,300.0,,33333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot clôturé à Dangbessito,VENTE,TERRAIN,DANGBESSITO,10000000.0,,300.0,,33333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot - Agovoudou,VENTE,TERRAIN,AGOVOUDOU,10000000.0,,300.0,,33333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot clôturé à Zanguera - dagbéssito,VENTE,TERRAIN,DAGBESSITO,10000000.0,,300.0,,33333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,"Terrain 1/2 lot, soit 294m² à Légbassito",VENTE,TERRAIN,LEGBASSITO,10000000.0,,300.0,,33333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain à Lébé Baya Kopé,VENTE,TERRAIN,LEBE BAYA KOPE,10000000.0,,600.0,,16667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain demi lot à Agoe Logope,VENTE,TERRAIN,LOGOPE,10000000.0,,600.0,,16667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 15 lots à akepe à 350 m rn4,VENTE,TERRAIN,AKEPE,10000000.0,,9000.0,,1111.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot angle rue Apessito Moekope,VENTE,TERRAIN,APESSITO MOEKOPE,10000000.0,,600.0,,16667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot non loin du goudron Segbe Akato,VENTE,TERRAIN,AKATO,10000000.0,,300.0,,33333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,"Terrain 1/2 lot à 1,4 km du goudron Agoe Sogbossito",VENTE,TERRAIN,SOGBOSSITO,10000000.0,,300.0,,33333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot solidement clôturer a konyto,VENTE,TERRAIN,KONYTO,10000000.0,,300.0,,33333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot - Legbassito konyto,VENTE,TERRAIN,LEGBASSITO KONYTO,10000000.0,,300.0,,33333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1lot - Davie,VENTE,TERRAIN,DAVIE,10000000.0,,600.0,,16667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 2 lots - Lebe,VENTE,TERRAIN,LEBE,10000000.0,,1200.0,,8333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 2036m² - Kloto kpalimé,VENTE,TERRAIN,KPALIME,10000000.0,,2036.0,,4912.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot Adidogome Logote,VENTE,TERRAIN,LOGOTE,10000000.0,,300.0,,33333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot clôturé - Agoè,VENTE,TERRAIN,AGOE,10000000.0,,300.0,,33333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terain 06 lots zanguéra aképédo,VENTE,TERRAIN,ZANGUERA,10000000.0,,3600.0,,2778.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
TOGO IMMOBILIER,Parcelle – Agoé Ahonkpoè,VENTE,TERRAIN,AHONKPOE,10000000.0,,600.0,,16667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrains 2 lots à Lédikopé,VENTE,TERRAIN,LEDIKOPE,10000000.0,,1200.0,,8333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 70 lots à Zanguéra Akepedo,VENTE,TERRAIN,ZANGUERA,10000000.0,,42000.0,,238.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot à Segbe,VENTE,TERRAIN,SEGBE,10000000.0,,300.0,,33333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain demi lot - Legbassito,VENTE,TERRAIN,LEGBASSITO,10000000.0,,600.0,,16667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain à Togokomé,VENTE,TERRAIN,TOGOKOME,10000000.0,,600.0,,16667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain agricole 2 lots - Adetikope,VENTE,TERRAIN,ADETIKOPE,10000000.0,,1200.0,,8333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot bien clôturé - Davie,VENTE,TERRAIN,DAVIE,10000000.0,,600.0,,16667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain - Kpalimé,VENTE,TERRAIN,KPALIME,10000000.0,,600.0,,16667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 6 lots à Noepe,VENTE,TERRAIN,NOEPE,10000000.0,,3600.0,,2778.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrains 31ha - Lilikope,VENTE,TERRAIN,LILIKOPE,10000000.0,,310000.0,,32.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain TF à Apessito,VENTE,TERRAIN,APESSITO,10000000.0,,600.0,,16667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain /2 Lot Sis Agoê kognito,VENTE,TERRAIN,KOGNITO,10000000.0,,1200.0,,8333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 8 lots TF à Noépé,VENTE,TERRAIN,NOEPE,10000000.0,,4800.0,,2083.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 8 lots Noepé,VENTE,TERRAIN,NOEPE,10000000.0,,4800.0,,2083.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 5 lots Adetikope tonoukouti,VENTE,TERRAIN,ADETIKOPE TONOUKCOPE,10000000.0,,3000.0,,3333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain à Aveta,VENTE,TERRAIN,AVETA,10000000.0,,600.0,,16667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot à à Aveta,VENTE,TERRAIN,AVETA,10000000.0,,600.0,,16667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2lot cloturé - Zanguera,VENTE,TERRAIN,ZANGUERA,10000000.0,,300.0,,33333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 6 lots à Aképédo,VENTE,TERRAIN,AKEPE,10000000.0,,3600.0,,2778.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 2 lots à kovié - Noepe,VENTE,TERRAIN,NOEPE,10000000.0,,1200.0,,8333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain - Zanguera,VENTE,TERRAIN,ZANGUERA,10000000.0,,600.0,,16667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain TF Agoè Zopomahé,VENTE,TERRAIN,AGOE,10000000.0,,600.0,,16667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 3 lots collés - Adétikopé hotel GMK,VENTE,TERRAIN,ADETIKOPE GMK,9500000.0,,1800.0,,5278.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 400 lots a Apesito,VENTE,TERRAIN,APESSITO,9500000.0,,400.0,,23750.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/4 de lot semi clôturé à kegue derrière le bar Trocadéro,VENTE,TERRAIN,KEGUE,9500000.0,,150.0,,63333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot - Djagblé,VENTE,TERRAIN,DJAGBLE,9000000.0,,300.0,,30000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terain 211m² à Agoe Amerinta Assiko,VENTE,TERRAIN,AMERINTA ASSIKO,9000000.0,,211.0,,42654.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/4 lot à Adidogomé Wognomé otr,VENTE,TERRAIN,ADIDOGOME,9000000.0,,150.0,,60000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot - Legbassito,VENTE,TERRAIN,LEGBASSITO,9000000.0,,300.0,,30000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain à Aképédo,VENTE,TERRAIN,AKEPE,9000000.0,,600.0,,15000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 600 m² à noèpe au bord de la 70 m de kovie,VENTE,TERRAIN,KOVIE,9000000.0,,600.0,,15000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/4 lot - Agoe daliko,VENTE,TERRAIN,DALIKO,9000000.0,,150.0,,60000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/4 lot plus à Agoe Legbassito Avinato,VENTE,TERRAIN,LEGBASSITO AVINATO,9000000.0,,150.0,,60000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain - Adidogome,VENTE,TERRAIN,ADIDOGOME,9000000.0,,600.0,,15000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot - Zanguera afiadenygban,VENTE,TERRAIN,ZANGUERA AFIADENYGBAN,9000000.0,,600.0,,15000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,"Terrain 1/2 lot de forme triangulaire clôturé à Assiko kloklognipé, a 100m de la grande voie",VENTE,TERRAIN,ASSIKO,9000000.0,,300.0,,30000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot - Attiegou Yayra Kopé,VENTE,TERRAIN,ATTIEGOU YAYRA KOPE,9000000.0,,300.0,,30000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
